Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 09:31:15 PM,118062820,12,14,72.0,144.0,6.0,6.0,6.0,0.0,16.0,6.0,10.285714285714286,5.135525910130955,1.8295344800335955,0.2202217429670069,4722512.799999999,6631502.208346073,20942009.0,406.0,118061818.0,10732892.545454543,6766140.43720933,20996436.0,3067628.0,118062820.0,9081755.384615384,7549774.075074912,20942009.0,204917.0,0,1,0,0,240,280,0.10164080444631086,0.118580938520696,6.0,16.0,8.222222222222225,4.236592728681617,17.94871794871795,0,0,0,1,1,0,0,0,1.0,8.538461538461537,6.0,10.285714285714286,0,0,0,0,0,0,12,72,14,144,-1,255,12,0,1702410.111111111,2441880.1257612677,7058098.0,422.0,11415616.555555554,7040020.724652043,20942009.0,5996630.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 09:31:23 PM,109005230,9,12,54.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.923659639173309,1.522862710348852,0.19265130673087888,5450261.500000001,7183839.432835952,21003645.0,332.0,89001889.0,11125236.125,6603696.583738392,21004438.0,3982860.0,109004085.0,9909462.272727273,7764784.719358961,21003645.0,332.0,0,1,0,0,180,240,0.08256484574180524,0.11008646098907364,6.0,16.0,7.818181818181821,3.9477101697586137,15.584415584415586,0,0,0,1,1,0,0,0,1.0,8.19047619047619,6.0,9.333333333333334,0,0,0,0,0,0,9,54,12,112,-1,255,9,0,1229159.25,1758896.2228241526,3982860.0,332.0,12396351.375,6741685.63839303,21003645.0,5998815.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 09:31:34 PM,100001863,10,14,60.0,144.0,6.0,6.0,6.0,0.0,16.0,6.0,10.285714285714283,5.135525910130955,2.0399619955080235,0.2399955288832969,4347907.0869565215,6090656.115438532,20921208.0,465.0,97004297.0,10778255.222222222,6721341.506987255,20927448.0,2073582.0,100001863.0,7692451.0,7188165.018594071,20921208.0,3714.0,0,1,0,0,200,280,0.09999813703470704,0.13999739184858986,6.0,16.0,8.400000000000002,4.358898943540674,19.0,0,0,0,1,1,0,0,0,1.0,8.75,6.0,10.285714285714286,0,0,0,0,0,0,10,60,14,144,-1,255,10,0,1543380.875,1649399.3706546146,3217886.0,1351.0,10956316.375,6101090.204824732,20921208.0,5996896.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 09:31:34 PM,104032252,8,11,48.0,106.0,6.0,6.0,6.0,0.0,16.0,6.0,9.636363636363637,5.04524979109513,1.4803101638134295,0.1826356695613972,5779569.555555555,7553547.552727669,20030550.0,1165.0,83996514.0,11999501.999999998,6938777.309069373,20034001.0,5997350.0,104031087.0,10403108.7,8124904.538698507,20030550.0,3923.0,0,1,0,0,160,220,0.07689922928900933,0.10573644027238784,6.0,16.0,8.000000000000004,4.103913408340617,16.842105263157894,0,0,0,1,1,0,0,0,1.0,8.421052631578947,6.0,9.636363636363637,0,0,0,0,0,0,8,48,11,106,-1,255,8,0,2748330.833333333,4255686.74066851,8509674.0,1274.0,14590183.666666668,6884685.427795483,20030550.0,5997350.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 09:31:36 PM,109293862,12,13,72.0,128.0,6.0,6.0,6.0,0.0,16.0,6.0,9.846153846153848,5.063696835418334,1.8299289305011477,0.22874111631264346,4553910.916666669,6760388.8373207385,20877308.0,335.0,109076794.0,9916072.181818182,7635976.837273496,21000736.0,2125512.0,109293862.0,9107821.833333334,7886194.597305678,20877308.0,212351.0,0,1,0,0,240,260,0.10979573583006884,0.11894538048257458,6.0,16.0,8.30769230769231,4.296689244236598,18.461538461538463,0,0,0,1,1,0,0,0,1.0,8.64,6.0,9.846153846153848,0,0,0,0,0,0,12,72,13,128,-1,255,12,0,1613616.5,1726917.3228588563,3304409.0,656.0,12048068.125,7136611.171338625,20877308.0,5992486.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 09:31:39 PM,105991591,10,12,60.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.923659639173309,1.6227702441036103,0.2075636358737176,5047218.6190476185,7036253.628011745,20895613.0,414.0,99978715.0,11108746.111111112,7707310.538034042,20998633.0,2126274.0,105991591.0,9635599.181818184,7729576.172333848,20895613.0,217634.0,0,1,0,0,200,240,0.09434710721532616,0.1132165286583914,6.0,16.0,7.7391304347826075,3.8755338788158977,15.019762845849801,0,0,0,1,1,0,0,0,1.0,8.090909090909092,6.0,9.333333333333334,0,0,0,0,0,0,10,60,12,112,-1,255,10,0,1524453.714285714,2067566.2144407625,5121565.0,1318.0,11914592.25,7224447.068081678,20895613.0,5979837.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 09:33:15 PM,109854673,12,14,82.0,170.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,12.142857142857142,7.583962257058213,2.2939397398233567,0.2366763223627273,4394186.92,5787663.802907849,20111053.0,336.0,106002489.0,9636589.909090908,6195440.069005501,20111857.0,2992062.0,109854673.0,8450359.461538462,6674530.657112213,20111053.0,206780.0,0,1,0,0,240,280,0.10923522570587416,0.1274410966568532,6.0,32.0,9.925925925925927,6.384632547260082,40.76353276353277,0,0,0,1,1,0,0,0,1.0,10.307692307692307,6.833333333333332,12.142857142857142,0,0,0,0,0,0,12,82,14,170,-1,254,12,0,1892495.5555555557,1820311.4138343963,3851441.0,336.0,10313496.666666666,5929685.98594211,20111053.0,5655750.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 09:33:16 PM,109629723,12,14,82.0,170.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,12.142857142857142,7.583962257058213,2.2986466909161116,0.2371619601738846,4385188.92,6142678.3797275005,20931300.0,486.0,105998337.0,9636212.454545457,6726954.437651833,20933537.0,2998150.0,109629723.0,8433055.615384614,7139868.457218938,20931300.0,194330.0,0,1,0,0,240,280,0.1094593662341006,0.127702593939784,6.0,32.0,9.925925925925927,6.384632547260082,40.76353276353277,0,0,0,1,1,0,0,0,1.0,10.307692307692307,6.833333333333332,12.142857142857142,0,0,0,0,0,0,12,82,14,170,-1,254,12,0,3466486.571428572,6208461.580875326,17000733.0,486.0,12194770.42857143,6734449.85206876,20931300.0,5998972.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 09:33:35 PM,119857974,11,14,82.0,176.0,22.0,6.0,7.454545454545452,4.824181513244217,38.0,6.0,12.571428571428573,8.855370258638676,2.1525476477685164,0.20858019842718184,4994082.25,6807484.196111113,20917729.0,1117.0,99999636.0,9999963.6,6936138.78760626,20998119.0,2077061.0,119857974.0,9219844.153846152,7604307.370586378,20917729.0,217294.0,0,1,0,0,220,280,0.09177528730796,0.11680491111922182,6.0,38.0,10.153846153846152,7.566728792244677,57.25538461538461,0,0,0,1,1,0,0,0,1.0,10.56,7.454545454545454,12.571428571428573,0,0,0,0,0,0,11,82,14,176,-1,254,11,0,1396278.7777777778,1493842.5847453587,3220057.0,1117.0,11921273.888888888,6678803.420549062,20917729.0,5861721.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 09:33:33 PM,109002536,13,16,88.0,202.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,12.625,7.18215380880508,2.6604885596423187,0.2660488559642319,3892947.7142857136,5519343.44091095,20984960.0,284.0,109001801.0,9083483.416666666,6108977.710277412,20986369.0,2987762.0,109002536.0,7266835.733333333,6691125.392684931,20984960.0,201276.0,0,1,0,0,260,320,0.11926328025982808,0.1467855757044038,6.0,32.0,9.866666666666664,6.235235434170889,38.87816091954023,0,0,0,1,1,0,0,0,1.0,10.20689655172414,6.769230769230768,12.625,0,0,0,0,0,0,13,88,16,202,-1,254,13,0,2964093.625,2784961.5382181765,6999414.0,397.0,10661181.375,6207733.2572467085,20984960.0,5985232.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 09:33:46 PM,119935887,12,15,82.0,176.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.733333333333334,7.478222350519508,2.1511493052950867,0.22512027613553232,4612918.73076923,6645293.201656442,20864917.0,422.0,99999789.0,9090889.90909091,7223057.393438257,20999697.0,2105993.0,119935887.0,8566849.07142857,7658467.639185033,20864917.0,214511.0,0,1,0,0,240,300,0.1000534560602366,0.12506682007529574,6.0,32.0,9.428571428571429,6.226755718067538,38.77248677248678,0,0,0,1,1,0,0,0,1.0,9.777777777777779,6.833333333333332,11.733333333333333,0,0,0,0,0,0,12,82,15,176,-1,254,12,0,2277523.375,2521046.464825212,7018043.0,422.0,12714462.500000002,6726071.525421082,20864917.0,6019171.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 09:33:38 PM,109991258,13,15,88.0,176.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,11.733333333333333,7.478222350519509,2.4001907497048536,0.25456568557475723,4073750.296296296,6209348.907888415,20025150.0,481.0,108970133.0,9080844.416666666,7241707.473108102,21000975.0,1999568.0,109991258.0,7856518.428571429,7333264.466688831,20025150.0,211245.0,0,1,0,0,260,300,0.11819121115970872,0.13637447441504852,6.0,32.0,9.655172413793103,6.2351300941231695,38.87684729064039,0,0,0,1,1,0,0,0,1.0,10.0,6.769230769230768,11.733333333333333,0,0,0,0,0,0,13,88,15,176,-1,254,13,0,3284449.4285714286,5499057.602699268,15004877.0,1093.0,12428091.0,7169979.169928366,20025150.0,5999135.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 09:33:46 PM,119825726,13,18,88.0,214.0,16.0,6.0,6.769230769230768,2.773500981126145,32.0,6.0,11.888888888888891,7.078458530174397,2.5203268954114244,0.2587090521779939,3994190.8666666667,6092859.923487073,20877435.0,227.0,113996405.0,9499700.416666666,7350403.729963155,21001311.0,995789.0,119825726.0,7048572.117647057,7103677.725308375,20877435.0,205315.0,0,1,0,0,260,360,0.10849089284883616,0.15021815932915775,6.0,32.0,9.624999999999998,6.105259498857283,37.27419354838708,0,0,0,1,1,0,0,0,1.0,9.935483870967742,6.769230769230768,11.888888888888891,0,0,0,0,0,0,13,88,18,214,-1,254,13,0,1842007.2222222225,2464271.0068214787,6989228.0,227.0,11471962.333333336,6430052.985541565,20877435.0,5828187.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 09:35:26 PM,118937601,10,13,60.0,148.0,6.0,6.0,6.0,0.0,16.0,6.0,11.384615384615385,5.1887452166277095,1.7488161712627783,0.19337871124540335,5406254.590909091,7504013.907661924,20931384.0,357.0,118070195.0,13118910.555555554,8003578.419498714,21002305.0,1064682.0,118937601.0,9911466.75,8085772.114416207,20931384.0,212967.0,0,1,0,0,200,260,0.08407770054147973,0.10930101070392363,6.0,16.0,8.91666666666667,4.643056214875365,21.557971014492754,0,0,0,1,1,0,0,0,1.0,9.304347826086957,6.0,11.384615384615385,0,0,0,0,0,0,10,60,13,148,-1,254,10,0,1742471.285714286,3430718.1859442936,9059086.0,357.0,14810036.428571427,6481130.400483772,20931384.0,6000161.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 09:35:25 PM,119891591,10,13,60.0,148.0,6.0,6.0,6.0,0.0,16.0,6.0,11.384615384615385,5.1887452166277095,1.7349006570444128,0.1918399765001033,5449617.7727272725,7511666.674250965,20112818.0,383.0,119891058.0,13321228.666666664,7897494.297730515,20993291.0,1890376.0,119546563.0,9962213.583333334,8145147.137915462,20112818.0,198347.0,0,1,0,0,200,260,0.08340868543482753,0.1084312910652758,6.0,16.0,8.91666666666667,4.643056214875366,21.55797101449276,0,0,0,1,1,0,0,0,1.0,9.304347826086957,6.0,11.384615384615385,0,0,0,0,0,0,10,60,13,148,-1,254,10,0,1817152.5714285718,3558087.231636677,9376097.0,383.0,14897609.57142857,6376438.342971537,20112818.0,6000944.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 09:35:36 PM,108088007,12,13,72.0,138.0,6.0,6.0,6.0,0.0,16.0,6.0,10.615384615384617,5.1887452166277095,1.942861246391563,0.23129300552280516,4503666.958333334,5991448.751656717,20919509.0,564.0,108082973.0,9825724.818181818,6432496.243490326,20922933.0,2074456.0,108088007.0,9007333.916666666,6715755.08624176,20919509.0,206320.0,0,1,0,0,240,260,0.11102064265094648,0.12027236287185865,6.0,16.0,8.307692307692307,4.296689244236597,18.46153846153846,0,0,0,1,1,0,0,0,1.0,8.64,6.0,10.615384615384617,0,0,0,0,0,0,12,72,13,138,-1,254,12,0,2769794.25,3769751.4347242257,9857929.0,564.0,10740712.875,6744925.508276054,20919509.0,5858396.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 09:35:43 PM,119951653,10,11,60.0,122.0,6.0,6.0,6.0,0.0,22.0,6.0,11.09090909090909,6.090230627070628,1.5172779653149093,0.1750705344594126,5997582.6499999985,7877969.942462991,20999701.0,322.0,100999154.0,11222128.222222222,7949079.842474327,21188988.0,2794446.0,119951653.0,11995165.3,8009669.245873057,20999701.0,206635.0,0,1,0,0,200,220,0.08336692117114886,0.09170361328826374,6.0,22.0,8.545454545454547,4.9447160131009005,24.450216450216452,0,0,0,1,1,0,0,0,1.0,8.952380952380953,6.0,11.090909090909092,0,0,0,0,0,0,10,60,11,122,-1,254,10,0,1264736.375,1753322.782827341,3565733.0,322.0,13729220.25,7181089.16206627,20999701.0,5999040.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 09:35:48 PM,110447384,12,13,72.0,144.0,6.0,6.0,6.0,0.0,32.0,6.0,11.076923076923077,7.857708937316892,1.9556823545951982,0.2263521243744442,4601974.333333334,6665319.597754653,20026334.0,379.0,109995188.0,9999562.545454543,7484724.2365006665,20999290.0,1963088.0,110446923.0,9203910.25,7768612.327896057,20026334.0,213983.0,0,1,0,0,240,260,0.10864901969973324,0.117703104674711,6.0,32.0,8.923076923076922,6.176879969195303,38.15384615384615,0,0,0,1,1,0,0,0,1.0,9.28,6.0,11.076923076923077,0,0,0,0,0,0,12,72,13,144,-1,254,12,0,1675520.0,1858784.158860225,3991108.0,1660.0,12130345.375,6712722.7499571275,20026334.0,5998242.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 09:35:49 PM,118327518,8,13,48.0,138.0,6.0,6.0,6.0,0.0,16.0,6.0,10.615384615384617,5.1887452166277095,1.5719082352424565,0.17747351043059992,5916375.9,7927160.35851601,20881380.0,332.0,99999502.0,14285643.142857146,8275300.0567666115,20998205.0,2124055.0,118327518.0,9860626.5,8302507.988337868,20881380.0,201917.0,0,1,0,0,160,260,0.06760895635451426,0.10986455407608567,6.0,16.0,8.72727272727273,4.558423058385516,20.779220779220775,0,0,0,1,1,0,0,0,1.0,9.142857142857142,6.0,10.615384615384617,0,0,0,0,0,0,8,48,13,138,-1,254,8,0,790020.8571428572,1383463.488450807,3299546.0,332.0,14073678.75,6551402.395208933,20881380.0,5994616.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 09:35:47 PM,108099579,13,14,78.0,144.0,6.0,6.0,6.0,0.0,16.0,6.0,10.285714285714283,5.135525910130955,2.053662022124989,0.2497697053935797,4157676.115384615,5782852.742028055,20884733.0,456.0,108094868.0,9007905.666666666,6271327.182401496,20889855.0,2093864.0,108099579.0,8315352.23076923,6767202.782209342,20884733.0,205748.0,0,1,0,0,260,280,0.12025948778209394,0.1295102176114858,6.0,16.0,8.142857142857144,4.178554470186725,17.460317460317462,0,0,0,1,1,0,0,0,1.0,8.444444444444445,6.0,10.285714285714286,0,0,0,0,0,0,13,78,14,144,-1,254,13,0,1732368.2222222222,1716849.8400151206,4115588.0,1061.0,10278308.555555556,6101724.68654888,20884733.0,5983757.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 09:37:28 PM,107000035,10,12,60.0,112.0,6.0,6.0,6.0,0.0,16.0,6.0,9.333333333333334,4.923659639173309,1.6074761097040764,0.20560740938075395,5095239.761904761,7094805.455525301,20931498.0,384.0,100997572.0,11221952.444444444,8203745.736788837,20997679.0,2067407.0,107000035.0,9727275.90909091,7800809.391219893,20931498.0,198786.0,0,1,0,0,200,240,0.09345791335488816,0.11214949602586577,6.0,16.0,7.7391304347826075,3.8755338788158977,15.019762845849801,0,0,0,1,1,0,0,0,1.0,8.090909090909092,6.0,9.333333333333334,0,0,0,0,0,0,10,60,12,112,-1,254,10,0,1370379.1428571427,1724094.9785131162,3629519.0,384.0,12175858.125,6996831.776309893,20931498.0,6000392.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 09:37:34 PM,114990830,11,14,76.0,160.0,16.0,6.0,6.909090909090909,3.015113445777636,32.0,6.0,11.428571428571427,7.6632417895610425,2.0523375646562427,0.2174086403237545,4791284.583333336,6814315.561506991,20999197.0,297.0,94889212.0,9488921.2,6987036.593330342,20999647.0,1893174.0,112193606.0,8630277.384615386,7968064.871430553,20999680.0,956.0,0,1,0,0,220,280,0.09565980174245198,0.12174883858130252,6.0,32.0,9.307692307692307,6.297740742642432,39.661538461538456,0,0,0,1,1,0,0,0,1.0,9.68,6.909090909090909,11.428571428571427,0,0,0,0,0,0,11,76,14,160,-1,254,11,0,1326993.875,1856774.7176505853,3901643.0,297.0,12671845.125,6465510.107190757,20999197.0,5991232.0,NORMAL
192.168.1.19-192.168.1.20-2404-49732-6,192.168.1.20,49732,192.168.1.19,2404,6,28/04/2020 09:37:45 PM,119854869,10,12,60.0,122.0,6.0,6.0,6.0,0.0,16.0,6.0,10.166666666666668,5.149286505444373,1.5185031823780142,0.18355532973800173,5707374.714285715,7688862.016956847,20920490.0,439.0,99998340.0,11110926.666666666,7650654.191790824,20998740.0,2073982.0,119854869.0,10895897.181818182,8144167.013625025,20920490.0,211852.0,0,1,0,0,200,240,0.08343424079000078,0.10012108894800094,6.0,16.0,8.173913043478262,4.217411678366498,17.78656126482213,0,0,0,1,1,0,0,0,1.0,8.545454545454545,6.0,10.166666666666666,0,0,0,0,0,0,10,60,12,122,-1,254,10,0,1525271.6250000002,2283824.2797442023,5986924.0,439.0,13456587.0,7429963.0118487915,20920490.0,6001710.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 09:37:45 PM,119204006,14,16,94.0,192.0,16.0,6.0,6.7142857142857135,2.672612419124244,32.0,6.0,12.0,7.302967433402215,2.3992482266074178,0.25166939439937946,4110482.9655172406,5750564.851808414,21001202.0,316.0,119001519.0,9153962.999999998,6109500.746511113,21001899.0,998384.0,119204006.0,7946933.733333335,6667583.910780122,21001202.0,198772.0,0,1,0,0,280,320,0.11744571738637707,0.1342236770130024,6.0,32.0,9.419354838709678,6.0924772933423785,37.118279569892465,0,0,0,1,1,0,0,0,1.0,9.733333333333333,6.7142857142857135,12.0,0,0,0,0,0,0,14,94,16,192,-1,254,14,0,1614249.7,2076466.3203303958,6001070.0,316.0,10285950.0,5933862.586323777,21001202.0,5986983.0,NORMAL
192.168.1.13-192.168.1.20-2404-49729-6,192.168.1.20,49729,192.168.1.13,2404,6,28/04/2020 09:37:48 PM,109991551,11,11,66.0,122.0,6.0,6.0,6.0,0.0,32.0,6.0,11.09090909090909,8.312094145936335,1.7092221928937068,0.20001536299819972,5237692.904761904,6823675.402384083,20026893.0,1242.0,106000883.0,10600088.3,7377857.731402133,21001989.0,2970587.0,109991551.0,10999155.1,7212800.186498976,20026893.0,216896.0,0,1,0,0,220,220,0.10000768149909987,0.10000768149909987,6.0,32.0,8.869565217391306,6.348259230443964,40.30039525691699,0,0,0,1,1,0,0,0,1.0,9.272727272727273,6.0,11.090909090909092,0,0,0,0,0,0,11,66,11,122,-1,254,11,0,1872197.75,2024230.218097081,3989776.0,1318.0,11876143.875,6861669.468090056,20026893.0,5996921.0,NORMAL
192.168.1.20-192.168.1.25-49725-2404-6,192.168.1.20,49725,192.168.1.25,2404,6,28/04/2020 09:37:50 PM,116877315,12,15,82.0,172.0,16.0,6.0,6.833333333333332,2.8867513459481287,32.0,6.0,11.466666666666665,9.272591459832162,2.173218986079549,0.231011467024204,4495281.346153846,7178303.696887699,20879065.0,347.0,109001860.0,9909259.999999998,9024033.523213577,20999518.0,127198.0,116877315.0,8348379.642857144,8348988.255755512,20879065.0,131062.0,0,1,0,0,240,300,0.10267176312186843,0.12833970390233554,6.0,32.0,9.285714285714283,7.327559054222743,53.693121693121704,0,0,0,1,1,0,0,0,1.0,9.629629629629632,6.833333333333332,11.466666666666667,0,0,0,0,0,0,12,82,15,172,-1,254,12,0,1249015.0,1584793.3654443198,3302896.0,347.0,13407354.5,7158681.044599706,20879065.0,5992412.0,NORMAL
192.168.1.20-192.168.1.22-49733-2404-6,192.168.1.20,49733,192.168.1.22,2404,6,28/04/2020 09:37:56 PM,119935296,9,11,54.0,116.0,6.0,6.0,6.0,0.0,16.0,6.0,10.545454545454543,5.222329678670935,1.417430945432444,0.16675658181558164,6312384.0,7853622.305542853,20882833.0,519.0,99998273.0,12499784.125,7906147.233272553,21003458.0,2132140.0,119935296.0,11993529.6,7626052.392779901,20882833.0,209381.0,0,1,0,0,180,220,0.07504046181701174,0.0917161199985699,6.0,16.0,8.380952380952385,4.364357804719847,19.047619047619047,0,0,0,1,1,0,0,0,1.0,8.8,6.0,10.545454545454543,0,0,0,0,0,0,9,54,11,116,-1,254,9,0,1098312.25,1531862.150863335,3200772.0,1320.0,13893599.750000002,6573175.0107062915,20882833.0,5975533.0,NORMAL
192.168.1.20-192.168.1.24-49724-2404-6,192.168.1.20,49724,192.168.1.24,2404,6,28/04/2020 09:39:31 PM,114933434,11,17,66.0,208.0,6.0,6.0,6.0,0.0,32.0,6.0,12.235294117647056,7.137308769458432,2.3839886311932523,0.24361927618033236,4256793.851851852,6669693.033211502,20931752.0,367.0,111934235.0,11193423.5,7685923.154773802,21001356.0,2067080.0,114931599.0,7183224.9375,7933601.707038147,20931752.0,1783.0,0,1,0,0,220,340,0.09570757278513056,0.14791170339520174,6.0,32.0,9.999999999999998,6.301927142889364,39.7142857142857,0,0,0,1,1,0,0,0,1.0,10.357142857142858,6.0,12.235294117647056,0,0,0,0,0,0,11,66,17,208,-1,254,11,0,1575470.625,1529048.047183881,3631349.0,367.0,12790979.25,6684859.555118987,20931752.0,5997513.0,NORMAL
192.168.1.20-192.168.1.21-49723-2404-6,192.168.1.20,49723,192.168.1.21,2404,6,28/04/2020 09:39:36 PM,118648664,11,17,66.0,172.0,6.0,6.0,6.0,0.0,16.0,6.0,10.117647058823527,5.072996561958923,2.00592229171666,0.23599085784901885,4394394.962962963,6293555.0103899315,20109989.0,375.0,88989623.0,8898962.3,6736336.15419472,20110803.0,1880223.0,118648664.0,7415541.500000003,7304280.050381256,20109989.0,656.0,0,1,0,0,220,340,0.0927106941549717,0.14328016369404714,6.0,16.0,8.41379310344828,4.354941703556927,18.965517241379303,0,0,0,1,1,0,0,0,1.0,8.714285714285714,6.0,10.117647058823527,0,0,0,0,0,0,11,66,17,172,-1,254,11,0,1543827.2222222222,1799939.2389817482,3995098.0,375.0,11639357.666666664,6142389.434108114,20109989.0,6003598.0,NORMAL
192.168.1.20-192.168.1.26-49728-2404-6,192.168.1.20,49728,192.168.1.26,2404,6,28/04/2020 09:39:47 PM,118007942,11,15,66.0,150.0,6.0,6.0,6.0,0.0,16.0,6.0,10.0,5.0709255283711,1.8303852803398608,0.2203241541149832,4720317.679999999,6535133.856331716,20997170.0,286.0,111007638.0,11100763.8,7576386.720214646,20998772.0,1003832.0,116105142.0,8293224.428571429,7350334.374281912,20997170.0,198023.0,0,1,0,0,220,300,0.0932140652024929,0.12711008891249032,6.0,16.0,8.222222222222225,4.236592728681616,17.948717948717942,0,0,0,1,1,0,0,0,1.0,8.538461538461537,6.0,10.0,0,0,0,0,0,0,11,66,15,150,-1,254,11,0,1371840.125,1682905.5698181586,4005847.0,286.0,11658257.222222222,6434897.646987941,20997170.0,5996748.0,NORMAL
